,index,Species,Year,Location,Nesting Success Rate
2324,9317,Tree Swallow,2002,MO,88.50
2325,9318,Tree Swallow,2002,MT,100.00
2326,9320,Tree Swallow,2002,NJ,72.80
2327,9321,Tree Swallow,2002,NY,73.00
2328,9322,Tree Swallow,2002,OH,78.90
2329,9323,Tree Swallow,2002,OR,72.70
2330,9324,Tree Swallow,2002,PA,66.30
2331,9327,Tree Swallow,2002,VA,75.00
2332,9328,Tree Swallow,2002,VT,80.00
2333,9330,Tree Swallow,2002,WI,89.10
2334,9334,Violet-green Swallow,2002,CO,83.30
2335,9358,House Wren,2002,CA,84.20
2336,9359,House Wren,2002,CO,91.70
2337,9364,House Wren,2002,IL,76.50
2338,9365,House Wren,2002,IN,70.80
2339,9368,House Wren,2002,MD,65.20
2340,9370,House Wren,2002,MI,84.40
2341,9372,House Wren,2002,MO,41.20
2342,9375,House Wren,2002,NJ,88.10
2343,9376,House Wren,2002,NY,71.10
2344,9377,House Wren,2002,OH,51.10
2345,9378,House Wren,2002,PA,76.70
2346,9380,House Wren,2002,VA,62.50
2347,9381,House Wren,2002,WI,92.50
2348,9395,Bewick's Wren,2002,TX,83.30
2349,9404,Eastern Bluebird,2002,MB,85.70
2350,9405,Eastern Bluebird,2002,ON,56.30
2351,9407,Eastern Bluebird,2002,AR,85.10
2352,9409,Eastern Bluebird,2002,CT,91.70
2353,9410,Eastern Bluebird,2002,FL,80.90
2354,9411,Eastern Bluebird,2002,GA,88.90
2355,9412,Eastern Bluebird,2002,IA,77.50
2356,9413,Eastern Bluebird,2002,IL,76.10
2357,9414,Eastern Bluebird,2002,IN,77.20
2358,9417,Eastern Bluebird,2002,MA,60.20
2359,9418,Eastern Bluebird,2002,MD,74.50
2360,9419,Eastern Bluebird,2002,ME,80.00
2361,9420,Eastern Bluebird,2002,MI,79.10
2362,9421,Eastern Bluebird,2002,MO,67.90
2363,9422,Eastern Bluebird,2002,MS,97.70
2364,9423,Eastern Bluebird,2002,NC,75.50
2365,9425,Eastern Bluebird,2002,NJ,69.90
2366,9426,Eastern Bluebird,2002,NY,56.30
2367,9427,Eastern Bluebird,2002,OH,71.60
2368,9428,Eastern Bluebird,2002,OK,90.60
2369,9429,Eastern Bluebird,2002,PA,66.00
2370,9430,Eastern Bluebird,2002,SC,74.70
2371,9432,Eastern Bluebird,2002,TN,77.10
2372,9433,Eastern Bluebird,2002,TX,81.40
2373,9434,Eastern Bluebird,2002,VA,76.80
2374,9436,Eastern Bluebird,2002,WI,76.50
2375,9437,Eastern Bluebird,2002,WV,69.20
2376,9438,Western Bluebird,2002,CA,80.90
2377,9440,Western Bluebird,2002,ID,75.00
2378,9442,Western Bluebird,2002,OR,87.10
2379,9445,Mountain Bluebird,2002,CO,90.90
2380,9446,Mountain Bluebird,2002,ID,100.00
2381,9447,Mountain Bluebird,2002,MT,87.50
2382,9449,Mountain Bluebird,2002,OR,91.70
2383,9450,Mountain Bluebird,2002,UT,80.80
2384,9451,Mountain Bluebird,2002,WY,100.00
2385,9453,House Sparrow,2002,CA,0.00
2386,9458,House Sparrow,2002,IL,2.40
2387,9459,House Sparrow,2002,IN,6.30
2388,9466,House Sparrow,2002,NY,69.20
2389,9467,House Sparrow,2002,OH,1.70
2390,9469,House Sparrow,2002,PA,2.00
2391,9470,House Sparrow,2002,TX,4.60
2392,9471,House Sparrow,2002,VA,0.00
2393,9472,House Sparrow,2002,WI,0.00
2394,9476,Prothonotary Warbler,2002,OH,85.20
2395,9484,Wood Duck,2001,WA,90.00
2396,9504,American Kestrel,2001,OR,93.80
2397,9509,Ash-throated Flycatcher,2001,CA,91.30
2398,9512,Ash-throated Flycatcher,2001,TX,81.80
2399,9521,Carolina Chickadee,2001,AR,90.00
2400,9522,Carolina Chickadee,2001,GA,75.00
2401,9526,Carolina Chickadee,2001,NC,86.20
2402,9531,Carolina Chickadee,2001,TN,73.30
2403,9538,Black-capped Chickadee,2001,MA,69.20
2404,9543,Black-capped Chickadee,2001,NY,58.30
2405,9555,Mountain Chickadee,2001,ID,54.50
2406,9560,Chestnut-backed Chickadee,2001,CA,63.60
2407,9563,Oak Titmouse,2001,CA,75.00
2408,9565,Tufted Titmouse,2001,AR,81.80
2409,9573,Tufted Titmouse,2001,NC,88.20
2410,9580,Tufted Titmouse,2001,TX,95.00
2411,9584,Purple Martin,2001,TX,64.40
2412,9587,Tree Swallow,2001,ON,50.00
2413,9589,Tree Swallow,2001,CA,86.80
2414,9592,Tree Swallow,2001,IA,80.00
2415,9593,Tree Swallow,2001,ID,75.00
2416,9594,Tree Swallow,2001,IL,88.40
2417,9597,Tree Swallow,2001,MA,80.90
2418,9598,Tree Swallow,2001,MD,87.50
2419,9599,Tree Swallow,2001,ME,85.00
2420,9600,Tree Swallow,2001,MI,75.50
2421,9603,Tree Swallow,2001,MT,77.80
2422,9604,Tree Swallow,2001,ND,90.10
2423,9606,Tree Swallow,2001,NJ,86.00
2424,9607,Tree Swallow,2001,NY,78.40
2425,9608,Tree Swallow,2001,OH,74.80
2426,9610,Tree Swallow,2001,PA,67.40
2427,9615,Tree Swallow,2001,VT,65.80
2428,9616,Tree Swallow,2001,WA,90.90
2429,9617,Tree Swallow,2001,WI,59.20
2430,9619,Violet-green Swallow,2001,CO,53.30
2431,9624,Violet-green Swallow,2001,WA,76.50
2432,9634,Brown-headed Nuthatch,2001,AR,88.90
2433,9638,House Wren,2001,CA,68.40
2434,9644,House Wren,2001,IL,82.40
2435,9645,House Wren,2001,IN,72.20
2436,9646,House Wren,2001,MA,76.90
2437,9647,House Wren,2001,MD,75.00
2438,9648,House Wren,2001,MI,60.50
2439,9650,House Wren,2001,MO,36.40
2440,9654,House Wren,2001,NJ,84.50
2441,9655,House Wren,2001,NY,78.40
2442,9656,House Wren,2001,OH,73.20
2443,9657,House Wren,2001,PA,77.50
2444,9660,House Wren,2001,VA,50.00
2445,9662,House Wren,2001,WI,95.70
2446,9677,Bewick's Wren,2001,TX,71.40
2447,9682,Eastern Bluebird,2001,ON,55.60
2448,9684,Eastern Bluebird,2001,AL,80.50
2449,9685,Eastern Bluebird,2001,AR,81.20
2450,9687,Eastern Bluebird,2001,CT,84.60
2451,9689,Eastern Bluebird,2001,FL,79.50
2452,9690,Eastern Bluebird,2001,GA,69.80
2453,9691,Eastern Bluebird,2001,IA,87.10
2454,9692,Eastern Bluebird,2001,IL,84.10
2455,9693,Eastern Bluebird,2001,IN,74.40
2456,9695,Eastern Bluebird,2001,KY,77.80
2457,9697,Eastern Bluebird,2001,MA,90.20
2458,9698,Eastern Bluebird,2001,MD,84.70
2459,9700,Eastern Bluebird,2001,MI,66.30
2460,9702,Eastern Bluebird,2001,MO,66.00
2461,9704,Eastern Bluebird,2001,NC,86.20
2462,9705,Eastern Bluebird,2001,ND,90.30
2463,9707,Eastern Bluebird,2001,NJ,76.10
2464,9708,Eastern Bluebird,2001,NY,67.30
2465,9709,Eastern Bluebird,2001,OH,70.70
2466,9710,Eastern Bluebird,2001,OK,67.90
2467,9711,Eastern Bluebird,2001,PA,74.20
2468,9713,Eastern Bluebird,2001,SC,90.90
2469,9715,Eastern Bluebird,2001,TN,79.10
2470,9716,Eastern Bluebird,2001,TX,81.60
2471,9717,Eastern Bluebird,2001,VA,66.20
2472,9719,Eastern Bluebird,2001,WI,73.10
2473,9720,Eastern Bluebird,2001,WV,89.30
2474,9721,Western Bluebird,2001,CA,80.30
2475,9723,Western Bluebird,2001,ID,70.60
2476,9728,Mountain Bluebird,2001,CO,79.10
2477,9730,Mountain Bluebird,2001,MT,85.50
2478,9732,Mountain Bluebird,2001,ND,71.40
2479,9735,Mountain Bluebird,2001,UT,84.20
2480,9741,House Sparrow,2001,CT,7.70
2481,9744,House Sparrow,2001,IL,9.10
2482,9746,House Sparrow,2001,MA,8.00
2483,9749,House Sparrow,2001,MI,8.60
2484,9752,House Sparrow,2001,NY,72.40
2485,9753,House Sparrow,2001,OH,3.80
2486,9754,House Sparrow,2001,PA,0.00
2487,9759,House Sparrow,2001,VT,5.90
2488,9762,House Sparrow,2001,WV,53.80
2489,9764,Prothonotary Warbler,2001,OH,69.20
2490,9780,Ash-throated Flycatcher,2000,CA,87.50
2491,9795,Carolina Chickadee,2000,NC,56.30
2492,9800,Carolina Chickadee,2000,TX,79.20
2493,9801,Carolina Chickadee,2000,VA,56.50
2494,9808,Black-capped Chickadee,2000,MI,73.30
2495,9814,Black-capped Chickadee,2000,PA,33.30
2496,9821,Mountain Chickadee,2000,ID,83.30
2497,9825,Oak Titmouse,2000,CA,75.00
2498,9838,Tufted Titmouse,2000,TX,76.20
2499,9840,Purple Martin,2000,TX,85.70
2500,9842,Tree Swallow,2000,ON,60.60
2501,9844,Tree Swallow,2000,CA,71.70
2502,9845,Tree Swallow,2000,CO,78.60
2503,9849,Tree Swallow,2000,ID,80.60
2504,9850,Tree Swallow,2000,IL,71.40
2505,9852,Tree Swallow,2000,KY,69.20
2506,9853,Tree Swallow,2000,MA,82.80
2507,9854,Tree Swallow,2000,MD,71.40
2508,9855,Tree Swallow,2000,ME,77.80
2509,9856,Tree Swallow,2000,MI,57.10
2510,9859,Tree Swallow,2000,MT,100.00
2511,9860,Tree Swallow,2000,ND,64.40
2512,9862,Tree Swallow,2000,NJ,73.90
2513,9863,Tree Swallow,2000,NY,78.00
2514,9864,Tree Swallow,2000,OH,74.40
2515,9866,Tree Swallow,2000,PA,63.70
2516,9870,Tree Swallow,2000,VT,84.60
2517,9872,Tree Swallow,2000,WI,80.00
2518,9876,Violet-green Swallow,2000,CO,66.70
2519,9890,House Wren,2000,CA,86.70
2520,9897,House Wren,2000,IL,66.70
2521,9898,House Wren,2000,IN,64.00
2522,9900,House Wren,2000,MA,42.10
2523,9901,House Wren,2000,MD,88.00
2524,9902,House Wren,2000,MI,61.70
2525,9904,House Wren,2000,MO,41.40
2526,9907,House Wren,2000,NJ,85.20
2527,9908,House Wren,2000,NY,73.00
2528,9909,House Wren,2000,OH,77.50
2529,9910,House Wren,2000,PA,61.10
2530,9911,House Wren,2000,VA,76.90
2531,9929,Eastern Bluebird,2000,ON,54.50
2532,9931,Eastern Bluebird,2000,AL,91.70
2533,9937,Eastern Bluebird,2000,FL,62.20
2534,9938,Eastern Bluebird,2000,GA,70.40
2535,9939,Eastern Bluebird,2000,IA,83.30
2536,9940,Eastern Bluebird,2000,IL,87.00
2537,9941,Eastern Bluebird,2000,IN,66.70
2538,9942,Eastern Bluebird,2000,KY,79.20
2539,9944,Eastern Bluebird,2000,MA,68.40
2540,9945,Eastern Bluebird,2000,MD,76.10
2541,9947,Eastern Bluebird,2000,MI,72.00
2542,9949,Eastern Bluebird,2000,MO,68.50
2543,9951,Eastern Bluebird,2000,NC,67.90
2544,9952,Eastern Bluebird,2000,ND,66.70
2545,9954,Eastern Bluebird,2000,NJ,63.00
2546,9955,Eastern Bluebird,2000,NY,73.00
2547,9956,Eastern Bluebird,2000,OH,76.60
2548,9957,Eastern Bluebird,2000,OK,88.60
2549,9958,Eastern Bluebird,2000,PA,72.90
2550,9962,Eastern Bluebird,2000,TX,65.10
2551,9963,Eastern Bluebird,2000,VA,75.30
2552,9965,Eastern Bluebird,2000,WI,94.70
2553,9966,Eastern Bluebird,2000,WV,91.70
2554,9967,Western Bluebird,2000,CA,76.10
2555,9968,Western Bluebird,2000,CO,92.90
2556,9969,Western Bluebird,2000,ID,83.30
2557,9972,Mountain Bluebird,2000,CO,87.70
2558,9973,Mountain Bluebird,2000,ID,77.60
2559,9974,Mountain Bluebird,2000,MT,91.80
2560,9975,Mountain Bluebird,2000,ND,72.60
2561,9980,Mountain Bluebird,2000,UT,88.20
2562,9986,House Sparrow,2000,MA,0.00
2563,9987,House Sparrow,2000,MI,3.10
2564,9991,House Sparrow,2000,NY,50.00
2565,9992,House Sparrow,2000,OH,2.10
2566,9997,House Sparrow,2000,VA,4.80
2567,10008,Wood Duck,1999,WA,91.70
2568,10026,Ash-throated Flycatcher,1999,CA,85.70
2569,10027,Ash-throated Flycatcher,1999,CO,93.80
2570,10039,Carolina Chickadee,1999,NC,64.30
2571,10045,Carolina Chickadee,1999,TN,75.00
2572,10046,Carolina Chickadee,1999,TX,89.50
2573,10047,Carolina Chickadee,1999,VA,87.50
2574,10053,Black-capped Chickadee,1999,MI,69.20
2575,10061,Black-capped Chickadee,1999,PA,64.30
2576,10073,Oak Titmouse,1999,CA,63.60
2577,10088,Tufted Titmouse,1999,TX,86.40
2578,10091,Purple Martin,1999,TX,81.30
2579,10092,Tree Swallow,1999,AB,91.70
2580,10097,Tree Swallow,1999,CA,80.00
2581,10098,Tree Swallow,1999,CO,57.10
2582,10102,Tree Swallow,1999,ID,81.80
2583,10103,Tree Swallow,1999,IL,66.70
2584,10104,Tree Swallow,1999,IN,81.30
2585,10105,Tree Swallow,1999,KY,78.60
2586,10106,Tree Swallow,1999,MA,68.40
2587,10107,Tree Swallow,1999,MD,71.40
2588,10109,Tree Swallow,1999,MI,61.40
2589,10113,Tree Swallow,1999,ND,74.20
2590,10115,Tree Swallow,1999,NJ,63.00
2591,10116,Tree Swallow,1999,NY,67.60
2592,10117,Tree Swallow,1999,OH,79.60
2593,10118,Tree Swallow,1999,PA,60.10
2594,10124,Tree Swallow,1999,WI,82.10
2595,10125,Tree Swallow,1999,WV,83.30
2596,10141,House Wren,1999,CO,77.80
2597,10145,House Wren,1999,IL,67.20
2598,10146,House Wren,1999,IN,59.40
2599,10148,House Wren,1999,MA,70.60
2600,10150,House Wren,1999,MI,70.50
2601,10152,House Wren,1999,MO,50.00
2602,10155,House Wren,1999,NJ,88.90
2603,10156,House Wren,1999,NY,63.80
2604,10157,House Wren,1999,OH,62.90
2605,10159,House Wren,1999,PA,69.00
2606,10163,House Wren,1999,VA,76.20
2607,10165,House Wren,1999,WI,76.70
2608,10176,Bewick's Wren,1999,TX,77.80
2609,10185,Eastern Bluebird,1999,CT,55.00
2610,10187,Eastern Bluebird,1999,FL,77.30
2611,10189,Eastern Bluebird,1999,IA,63.60
2612,10190,Eastern Bluebird,1999,IL,69.70
2613,10191,Eastern Bluebird,1999,IN,69.00
2614,10192,Eastern Bluebird,1999,KY,73.90
2615,10194,Eastern Bluebird,1999,MA,78.40
2616,10195,Eastern Bluebird,1999,MD,83.30
2617,10196,Eastern Bluebird,1999,MI,82.70
2618,10197,Eastern Bluebird,1999,MO,68.90
2619,10198,Eastern Bluebird,1999,MS,84.20
2620,10199,Eastern Bluebird,1999,NC,71.60
2621,10200,Eastern Bluebird,1999,ND,64.30
2622,10201,Eastern Bluebird,1999,NJ,85.70
2623,10202,Eastern Bluebird,1999,NY,80.70
2624,10203,Eastern Bluebird,1999,OH,75.10
2625,10204,Eastern Bluebird,1999,OK,65.40
2626,10205,Eastern Bluebird,1999,PA,68.20
2627,10208,Eastern Bluebird,1999,TN,83.90
2628,10209,Eastern Bluebird,1999,TX,81.20
2629,10210,Eastern Bluebird,1999,VA,61.80
2630,10212,Eastern Bluebird,1999,WI,83.80
2631,10213,Eastern Bluebird,1999,WV,75.00
2632,10214,Western Bluebird,1999,CA,79.80
2633,10218,Western Bluebird,1999,OR,68.80
2634,10221,Mountain Bluebird,1999,CO,94.40
2635,10223,Mountain Bluebird,1999,MT,92.90
2636,10224,Mountain Bluebird,1999,ND,67.60
2637,10226,Mountain Bluebird,1999,NV,41.70
2638,10227,Mountain Bluebird,1999,OR,75.00
2639,10240,House Sparrow,1999,OH,13.00
2640,10242,House Sparrow,1999,PA,0.00
2641,10244,House Sparrow,1999,WV,17.40
2642,10248,Wood Duck,1998,NY,50.00
2643,10261,Ash-throated Flycatcher,1998,CA,36.70
2644,10270,Carolina Chickadee,1998,NC,72.70
2645,10273,Carolina Chickadee,1998,TN,92.90
2646,10275,Carolina Chickadee,1998,VA,66.70
2647,10285,Black-capped Chickadee,1998,NY,54.50
2648,10304,Oak/Juniper Titmouse (Plain Titmouse),1998,CA,66.70
2649,10310,Tufted Titmouse,1998,NC,76.90
2650,10318,Tree Swallow,1998,AB,90.40
2651,10320,Tree Swallow,1998,NB,65.70
2652,10321,Tree Swallow,1998,ON,22.20
2653,10322,Tree Swallow,1998,CA,67.80
2654,10323,Tree Swallow,1998,CO,86.40
2655,10324,Tree Swallow,1998,CT,81.80
2656,10327,Tree Swallow,1998,IL,60.00
2657,10329,Tree Swallow,1998,MA,77.80
2658,10330,Tree Swallow,1998,MD,86.70
2659,10331,Tree Swallow,1998,ME,70.00
2660,10332,Tree Swallow,1998,MI,82.60
2661,10333,Tree Swallow,1998,MN,93.80
2662,10335,Tree Swallow,1998,ND,93.30
2663,10337,Tree Swallow,1998,NJ,81.80
2664,10338,Tree Swallow,1998,NY,75.30
2665,10339,Tree Swallow,1998,OH,81.30
2666,10340,Tree Swallow,1998,OR,83.90
2667,10341,Tree Swallow,1998,PA,68.70
2668,10343,Tree Swallow,1998,VT,63.30
2669,10344,Tree Swallow,1998,WI,82.80
2670,10349,Violet-green Swallow,1998,OR,85.70
2671,10356,House Wren,1998,CA,86.70
2672,10357,House Wren,1998,CO,93.80
2673,10358,House Wren,1998,CT,85.70
2674,10362,House Wren,1998,MA,61.50
2675,10364,House Wren,1998,MI,73.10
2676,10370,House Wren,1998,NY,71.30
2677,10371,House Wren,1998,OH,90.50
2678,10373,House Wren,1998,PA,76.00
2679,10376,House Wren,1998,VA,32.00
2680,10378,House Wren,1998,WI,73.30
2681,10396,Eastern Bluebird,1998,AL,75.90
2682,10398,Eastern Bluebird,1998,FL,73.30
2683,10399,Eastern Bluebird,1998,IL,57.10
2684,10400,Eastern Bluebird,1998,IN,90.90
2685,10402,Eastern Bluebird,1998,MA,70.00
2686,10403,Eastern Bluebird,1998,MD,60.90
2687,10405,Eastern Bluebird,1998,MI,76.10
2688,10406,Eastern Bluebird,1998,MN,91.20
2689,10408,Eastern Bluebird,1998,NC,77.20
2690,10410,Eastern Bluebird,1998,NJ,69.20
2691,10411,Eastern Bluebird,1998,NY,77.40
2692,10412,Eastern Bluebird,1998,OH,87.90
2693,10413,Eastern Bluebird,1998,PA,72.20
2694,10415,Eastern Bluebird,1998,TN,93.80
2695,10416,Eastern Bluebird,1998,TX,75.00
2696,10417,Eastern Bluebird,1998,VA,71.70
2697,10419,Eastern Bluebird,1998,WI,96.00
2698,10420,Eastern Bluebird,1998,WV,81.80
2699,10421,Western Bluebird,1998,CA,67.00
2700,10424,Western Bluebird,1998,OR,67.20
2701,10429,Mountain Bluebird,1998,MT,97.30
2702,10430,Mountain Bluebird,1998,ND,84.70
2703,10440,House Sparrow,1998,NY,21.20
2704,10442,House Sparrow,1998,PA,33.30
2705,10457,Ash-throated Flycatcher,1997,CA,38.90
2706,10473,Black-capped Chickadee,1997,NY,68.80
2707,10494,Tree Swallow,1997,NB,100.00
2708,10495,Tree Swallow,1997,ON,54.20
2709,10497,Tree Swallow,1997,CA,71.30
2710,10498,Tree Swallow,1997,CO,100.00
2711,10499,Tree Swallow,1997,CT,66.70
2712,10500,Tree Swallow,1997,IL,88.90
2713,10501,Tree Swallow,1997,MA,93.30
2714,10504,Tree Swallow,1997,MI,85.70
2715,10505,Tree Swallow,1997,MN,76.50
2716,10506,Tree Swallow,1997,MT,57.10
2717,10510,Tree Swallow,1997,NY,80.90
2718,10511,Tree Swallow,1997,OH,84.20
2719,10512,Tree Swallow,1997,OR,57.10
2720,10513,Tree Swallow,1997,PA,75.00
2721,10517,Tree Swallow,1997,WI,80.00
2722,10518,Violet-green Swallow,1997,CA,50.00
2723,10533,House Wren,1997,CA,75.00
2724,10534,House Wren,1997,CO,88.90
2725,10537,House Wren,1997,MN,69.20
2726,10540,House Wren,1997,NY,79.70
2727,10542,House Wren,1997,PA,87.20
2728,10544,House Wren,1997,VA,28.60
2729,10553,Eastern Bluebird,1997,AL,72.70
2730,10556,Eastern Bluebird,1997,FL,77.30
2731,10562,Eastern Bluebird,1997,MI,90.30
2732,10563,Eastern Bluebird,1997,MN,89.50
2733,10564,Eastern Bluebird,1997,NC,68.40
2734,10568,Eastern Bluebird,1997,NY,72.40
2735,10569,Eastern Bluebird,1997,OH,84.80
2736,10570,Eastern Bluebird,1997,PA,73.20
2737,10573,Eastern Bluebird,1997,VA,78.60
2738,10574,Eastern Bluebird,1997,WI,78.90
2739,10577,Western Bluebird,1997,CA,54.40
2740,10594,House Sparrow,1997,NY,31.60
